,SI_DO,GU,DONG_CODE,DONG,SUBWAY_NUM,STARBUCKS_NUM,SPORT_NUM,SAFE_DLVR_NUM,POLICE_NUM,PHARM_NUM,NOISE_VIBRATION_NUM,MID_SCH_NUM,MC_NUM,LEISURE_NUM,KINDER_NUM,KIDS_NUM,HOSPITAL_NUM,HIGH_SCH_NUM,GYM_NUM,GOLF_NUM,FIRE_NUM,ELE_SCH_NUM,DPTM_NUM,CON_NUM,CHILD_MED_NUM,CCTV_NUM,CAR_SHR_NUM,CAFE_NUM,BUS_NUM,BIKE_NUM,ANI_HSPT_NUM,ACADEMY_NUM,STD_DAY
156,서울특별시,중구,1114016500,황학동,0,1,0,0,0,10,1060,0,0,4,20,1,23,0,6,3,0,0,0,16,7,60,2,21,5,1,3,3,2022-10-28
157,서울특별시,중구,1114017100,중림동,0,0,0,0,1,6,1060,0,0,0,0,0,19,1,1,0,0,0,0,10,12,31,2,15,4,4,0,9,2022-10-28
158,서울특별시,중구,1114017200,의주로2가,0,0,0,0,0,0,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,2022-10-28
159,서울특별시,중구,1114017300,만리동1가,0,0,0,0,0,0,1060,0,0,0,0,0,0,0,1,0,0,0,0,2,0,15,0,5,1,1,0,3,2022-10-28
160,서울특별시,중구,1114017400,만리동2가,0,0,0,0,0,2,1060,1,0,0,0,0,1,0,0,0,0,2,0,4,2,39,2,5,0,1,1,0,2022-10-28
161,서울특별시,용산구,1117010100,후암동,0,0,0,0,1,7,1625,0,0,0,10,0,18,0,1,1,1,4,0,16,5,24,3,14,11,2,2,28,2022-10-28
162,서울특별시,용산구,1117010200,용산동2가,0,1,0,0,0,4,1625,2,0,2,0,0,7,2,1,0,0,2,0,18,1,34,2,15,10,5,2,5,2022-10-28
163,서울특별시,용산구,1117010300,용산동4가,1,0,0,0,0,0,1625,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2022-10-28
164,서울특별시,용산구,1117010400,갈월동,2,2,0,1,0,6,1625,0,0,3,0,1,29,0,2,0,0,0,0,10,1,6,1,15,4,2,0,12,2022-10-28
165,서울특별시,용산구,1117010500,남영동,0,0,0,0,0,3,1625,0,0,0,0,0,8,0,5,1,0,0,0,2,2,0,1,7,2,0,0,1,2022-10-28
166,서울특별시,용산구,1117010600,용산동1가,0,0,0,0,0,0,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2022-10-28
167,서울특별시,용산구,1117010700,동자동,2,3,0,0,0,4,1625,0,1,0,0,0,5,0,1,2,0,0,0,16,1,7,5,18,2,2,0,4,2022-10-28
168,서울특별시,용산구,1117010800,서계동,0,1,0,0,0,3,1625,1,0,0,0,0,8,1,1,0,0,0,0,6,1,6,2,9,3,0,0,2,2022-10-28
169,서울특별시,용산구,1117010900,청파동1가,0,0,0,0,0,2,1625,0,0,0,0,0,1,0,1,1,0,0,0,2,0,12,1,5,1,1,0,2,2022-10-28
170,서울특별시,용산구,1117011000,청파동2가,0,1,0,1,0,1,1625,0,0,0,0,0,3,0,1,0,0,2,0,4,0,9,1,32,5,1,1,4,2022-10-28
171,서울특별시,용산구,1117011100,청파동3가,0,1,0,0,0,4,1625,2,0,0,0,0,5,2,1,2,0,2,0,10,0,8,3,11,0,2,0,3,2022-10-28
172,서울특별시,용산구,1117011200,원효로1가,0,1,0,1,1,2,1625,0,0,1,10,0,7,0,5,1,0,0,0,4,4,10,1,16,5,0,2,12,2022-10-28
173,서울특별시,용산구,1117011300,원효로2가,0,0,0,0,0,5,1625,0,0,0,0,0,11,0,0,0,0,2,0,6,1,6,0,3,5,5,1,7,2022-10-28
174,서울특별시,용산구,1117012200,문배동,0,0,0,0,0,0,1625,0,0,0,0,0,4,0,1,0,0,0,0,6,0,0,3,3,5,4,0,5,2022-10-28
175,서울특별시,용산구,1117012300,신계동,0,0,0,0,0,0,1625,0,0,0,10,0,0,0,0,2,0,0,0,2,0,0,0,4,1,0,0,0,2022-10-28
176,서울특별시,용산구,1117011400,신창동,0,0,0,0,0,0,1625,0,0,0,10,0,0,0,0,0,0,0,0,2,0,6,1,4,2,0,0,0,2022-10-28
177,서울특별시,용산구,1117011500,산천동,0,0,0,0,0,0,1625,0,0,0,0,0,0,0,0,2,0,2,0,4,0,2,0,1,1,0,2,24,2022-10-28
178,서울특별시,용산구,1117011600,청암동,0,0,0,0,0,0,1625,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,2022-10-28
179,서울특별시,용산구,1117011700,원효로3가,0,0,0,0,0,2,1625,0,0,0,0,0,1,0,0,1,0,0,0,6,0,12,1,4,2,1,0,0,2022-10-28
180,서울특별시,용산구,1117011800,원효로4가,0,0,0,0,0,2,1625,1,0,0,0,0,4,1,1,0,0,0,0,2,1,3,0,7,5,4,0,2,2022-10-28
181,서울특별시,용산구,1117011900,효창동,2,1,0,2,0,5,1625,0,0,0,20,0,12,0,1,0,0,2,0,10,2,13,1,8,6,2,2,22,2022-10-28
182,서울특별시,용산구,1117012000,도원동,0,0,0,0,0,2,1625,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,2,4,0,0,18,2022-10-28
183,서울특별시,용산구,1117012100,용문동,0,0,0,0,0,1,1625,0,0,0,10,0,11,0,0,0,0,0,0,8,1,11,2,11,6,1,1,3,2022-10-28
184,서울특별시,용산구,1117012400,한강로1가,2,0,0,0,1,1,1625,0,0,0,0,0,7,0,0,1,0,0,0,4,0,8,0,9,4,5,0,3,2022-10-28
185,서울특별시,용산구,1117012500,한강로2가,1,2,0,0,0,13,1625,0,0,0,40,0,39,0,1,1,3,2,0,8,1,14,6,44,4,5,0,3,2022-10-28
186,서울특별시,용산구,1117012600,용산동3가,0,0,0,0,0,1,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2022-10-28
187,서울특별시,용산구,1117012700,용산동5가,1,1,0,0,1,0,1625,0,0,0,0,0,3,0,1,0,0,0,0,2,0,1,0,7,1,5,1,0,2022-10-28
188,서울특별시,용산구,1117012800,한강로3가,2,3,0,0,0,9,1625,0,0,4,10,4,19,1,6,2,0,2,1,24,2,13,7,56,11,7,1,5,2022-10-28
189,서울특별시,용산구,1117012900,이촌동,1,2,3,0,0,13,1625,1,0,0,40,0,46,1,6,4,1,2,0,14,9,28,1,17,24,11,4,44,2022-10-28
190,서울특별시,용산구,1117013000,이태원동,1,2,0,1,1,4,1625,0,0,1,20,0,23,1,9,1,1,4,0,34,5,49,6,42,20,6,3,10,2022-10-28
191,서울특별시,용산구,1117013100,한남동,2,2,1,1,1,11,1625,0,0,2,10,0,32,0,26,3,0,2,0,22,5,43,9,66,17,13,5,19,2022-10-28
192,서울특별시,용산구,1117013200,동빙고동,0,1,0,0,0,0,1625,0,0,0,0,0,0,0,2,1,0,0,0,6,0,13,0,3,0,0,0,8,2022-10-28
193,서울특별시,용산구,1117013300,서빙고동,1,0,0,0,0,0,1625,1,0,0,0,0,0,0,1,0,1,2,0,4,0,10,0,3,4,4,0,5,2022-10-28
194,서울특별시,용산구,1117013400,주성동,0,0,0,0,0,0,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2022-10-28
195,서울특별시,용산구,1117013500,용산동6가,0,0,0,0,0,1,1625,0,0,0,10,0,1,0,0,0,0,0,0,0,0,8,0,4,2,3,0,1,2022-10-28
196,서울특별시,용산구,1117013600,보광동,0,0,0,1,1,8,1625,1,0,0,0,0,19,1,4,0,0,0,0,10,3,51,4,10,6,1,2,14,2022-10-28
197,서울특별시,성동구,1120010200,하왕십리동,1,2,0,1,0,9,1860,0,0,0,40,0,24,1,8,4,0,4,0,22,5,29,2,28,11,8,3,70,2022-10-28
198,서울특별시,성동구,1120010100,상왕십리동,0,0,0,0,0,8,1860,0,0,0,0,0,24,0,1,0,0,0,0,4,5,1,1,3,2,2,1,13,2022-10-28
199,서울특별시,성동구,1120010300,홍익동,0,0,0,0,1,3,1860,0,0,0,10,0,11,0,1,1,0,0,0,6,5,12,0,10,3,2,1,1,2022-10-28
200,서울특별시,성동구,1120010400,도선동,0,1,0,0,0,7,1860,0,0,0,0,0,31,0,7,0,1,0,0,8,9,22,2,10,4,0,0,11,2022-10-28
201,서울특별시,성동구,1120010500,마장동,1,0,0,0,0,8,1860,2,0,0,0,0,22,0,2,4,0,4,0,14,20,92,5,9,22,10,1,24,2022-10-28
202,서울특별시,성동구,1120010600,사근동,0,0,0,1,0,1,1860,1,0,0,0,0,1,1,0,0,0,4,0,14,2,29,4,9,11,3,0,2,2022-10-28
203,서울특별시,성동구,1120010700,행당동,6,2,0,2,2,28,1860,2,1,3,20,2,93,2,11,6,0,4,0,52,43,63,7,59,41,13,8,133,2022-10-28
204,서울특별시,성동구,1120010800,응봉동,1,0,1,0,1,2,1860,2,0,0,0,0,7,0,0,3,0,2,0,6,4,24,0,2,22,3,0,23,2022-10-28
205,서울특별시,성동구,1120010900,금호동1가,0,0,2,0,0,6,1860,0,0,0,10,0,16,1,3,2,1,2,0,6,20,16,0,12,21,1,0,44,2022-10-28
206,서울특별시,성동구,1120011000,금호동2가,1,0,0,1,1,3,1860,0,0,0,0,0,12,0,1,0,0,2,0,6,13,13,2,4,13,4,2,23,2022-10-28
207,서울특별시,성동구,1120011100,금호동3가,0,0,0,0,0,8,1860,0,0,0,0,0,24,0,1,1,0,0,0,6,17,30,0,12,13,1,0,15,2022-10-28
208,서울특별시,성동구,1120011200,금호동4가,1,1,0,0,0,8,1860,0,0,0,0,0,29,0,3,2,0,4,0,10,24,33,3,12,19,5,3,30,2022-10-28
209,서울특별시,성동구,1120011300,옥수동,2,1,0,0,1,11,1860,1,0,0,20,0,37,2,11,3,0,4,0,14,28,14,3,16,29,2,4,60,2022-10-28
210,서울특별시,성동구,1120011400,성수동1가,2,2,0,2,0,11,1860,2,0,0,20,1,44,2,13,7,0,4,0,48,36,58,5,107,20,15,3,55,2022-10-28
211,서울특별시,성동구,1120011500,성수동2가,1,4,0,2,2,24,1860,3,1,3,10,1,73,1,19,9,1,4,0,86,48,96,6,119,39,16,2,32,2022-10-28
212,서울특별시,성동구,1120011800,송정동,0,0,0,0,0,5,1860,0,0,0,0,0,5,0,1,0,1,2,0,10,4,30,3,10,1,6,1,6,2022-10-28
213,서울특별시,성동구,1120012200,용답동,1,0,4,1,1,8,1860,0,0,0,10,0,26,0,3,2,0,2,0,16,12,40,6,25,5,10,0,11,2022-10-28
214,서울특별시,광진구,1121510700,화양동,3,3,0,1,1,18,1943,2,1,12,0,1,60,2,16,4,0,4,0,66,12,40,7,95,14,9,2,27,2022-10-28
215,서울특별시,광진구,1121510900,군자동,0,2,0,0,0,12,1943,0,0,2,40,1,40,0,13,3,0,4,0,22,8,48,3,46,12,11,2,29,2022-10-28
216,서울특별시,광진구,1121510100,중곡동,1,2,0,5,4,39,1943,2,0,6,30,4,138,3,27,10,1,8,0,102,37,140,8,106,49,10,7,142,2022-10-28
217,서울특별시,광진구,1121510200,능동,3,0,0,0,0,7,1943,0,0,2,10,0,23,1,4,2,1,2,0,27,3,37,1,28,6,6,2,12,2022-10-28
218,서울특별시,광진구,1121510400,광장동,1,1,0,0,1,9,1943,3,0,0,50,0,28,1,10,3,0,6,0,26,6,33,1,38,14,8,3,111,2022-10-28
219,서울특별시,광진구,1121510500,자양동,1,5,0,5,3,46,1943,4,1,7,80,5,164,2,40,21,1,14,1,118,24,157,24,145,37,24,9,208,2022-10-28
220,서울특별시,광진구,1121510300,구의동,2,3,0,3,1,36,1943,1,0,3,80,0,120,1,41,18,3,6,0,102,32,155,9,138,38,20,4,252,2022-10-28
221,서울특별시,동대문구,1123010100,신설동,2,1,0,0,0,3,2446,1,0,0,0,0,16,1,4,3,0,0,0,24,2,31,7,18,6,4,1,16,2022-10-28
222,서울특별시,동대문구,1123010200,용두동,0,0,0,1,1,20,2446,0,0,2,30,0,48,0,6,6,1,2,0,40,14,89,4,39,24,10,3,25,2022-10-28
223,서울특별시,동대문구,1123010300,제기동,1,0,0,1,1,25,2446,2,0,0,10,0,96,1,9,2,0,4,0,34,6,96,3,29,14,5,0,35,2022-10-28
224,서울특별시,동대문구,1123010400,전농동,2,1,0,1,2,23,2446,3,1,4,70,1,68,2,10,4,1,8,0,58,39,108,10,61,24,17,3,102,2022-10-28
225,서울특별시,동대문구,1123010500,답십리동,0,1,0,1,1,25,2446,1,0,1,80,1,99,0,14,6,0,6,0,54,48,101,7,41,25,11,6,98,2022-10-28
226,서울특별시,동대문구,1123010600,장안동,1,1,1,2,2,47,2446,2,1,9,90,3,141,1,27,16,3,8,0,114,52,126,13,87,42,11,8,212,2022-10-28
227,서울특별시,동대문구,1123010700,청량리동,0,0,0,2,1,23,2446,2,0,0,0,0,55,2,7,0,1,2,0,14,13,43,4,16,16,10,2,23,2022-10-28
228,서울특별시,동대문구,1123010800,회기동,0,3,0,1,1,11,2446,1,0,0,0,0,13,1,11,1,0,6,0,22,8,62,3,38,5,3,1,14,2022-10-28
229,서울특별시,동대문구,1123010900,휘경동,3,0,0,2,1,16,2446,3,0,4,40,1,37,3,12,6,1,4,0,42,29,102,4,37,14,14,2,49,2022-10-28
230,서울특별시,동대문구,1123011000,이문동,2,2,0,1,1,18,2446,1,0,0,60,0,50,1,6,1,0,2,0,36,36,94,4,42,14,9,2,69,2022-10-28
231,서울특별시,중랑구,1126010100,면목동,3,1,0,4,4,64,1787,3,0,7,120,2,207,1,24,8,1,14,0,174,44,564,16,124,76,25,12,171,2022-10-28
232,서울특별시,중랑구,1126010200,상봉동,5,3,0,1,0,18,1787,3,1,2,50,3,72,2,16,3,0,2,0,64,28,115,9,61,17,17,3,46,2022-10-28
233,서울특별시,중랑구,1126010300,중화동,3,1,0,1,1,21,1787,3,0,2,20,1,64,1,7,3,1,4,0,64,23,146,5,41,20,9,5,46,2022-10-28
234,서울특별시,중랑구,1126010400,묵동,1,1,0,0,1,17,1787,3,0,0,70,2,62,2,7,4,0,6,0,46,16,121,7,41,29,9,3,66,2022-10-28
235,서울특별시,중랑구,1126010500,망우동,2,1,0,0,1,28,1787,5,1,3,70,1,90,5,8,3,1,9,0,70,30,153,6,68,35,13,2,65,2022-10-28
236,서울특별시,중랑구,1126010600,신내동,2,1,0,0,1,25,1787,0,1,1,130,2,68,0,9,6,3,12,0,44,41,88,4,47,37,17,5,165,2022-10-28
237,서울특별시,성북구,1129010100,성북동,0,0,0,0,1,0,1783,2,0,0,0,0,6,2,2,1,0,2,0,14,0,106,0,28,12,8,1,9,2022-10-28
238,서울특별시,성북구,1129010200,성북동1가,0,1,0,0,0,1,1783,0,0,0,0,0,11,0,1,0,0,0,0,2,0,11,1,5,4,3,1,3,2022-10-28
239,서울특별시,성북구,1129010400,동소문동1가,0,0,0,0,0,3,1783,0,1,0,0,0,10,0,2,0,0,0,0,2,2,12,0,5,0,2,0,9,2022-10-28
240,서울특별시,성북구,1129010700,동소문동4가,0,0,0,0,0,2,1783,2,0,0,0,0,6,0,1,0,0,0,0,2,1,9,0,5,0,0,0,28,2022-10-28
241,서울특별시,성북구,1129010300,돈암동,0,1,0,0,1,8,1783,4,0,0,20,1,25,1,3,5,0,8,0,6,3,52,4,13,32,5,1,92,2022-10-28
242,서울특별시,성북구,1129010500,동소문동2가,0,1,0,0,0,4,1783,0,0,0,0,0,13,0,2,0,0,0,0,2,2,13,0,5,2,1,0,6,2022-10-28
243,서울특별시,성북구,1129010600,동소문동3가,0,0,0,0,0,3,1783,0,0,0,0,0,8,0,1,0,0,0,0,0,3,0,0,3,1,1,1,17,2022-10-28
244,서울특별시,성북구,1129010800,동소문동5가,0,0,0,0,0,2,1783,0,0,0,0,0,12,0,2,0,0,0,0,4,1,0,2,2,0,1,1,13,2022-10-28
245,서울특별시,성북구,1129011100,삼선동1가,1,0,0,0,0,2,1783,0,0,2,0,0,3,0,0,0,0,0,0,0,4,42,0,6,2,0,0,0,2022-10-28
246,서울특별시,성북구,1129011200,삼선동2가,0,0,0,0,0,0,1783,2,0,0,10,0,3,1,0,0,0,0,0,8,1,19,1,7,4,0,0,10,2022-10-28
247,서울특별시,성북구,1129011300,삼선동3가,0,0,0,0,0,0,1783,0,0,0,0,0,0,1,0,0,0,2,0,0,0,14,1,3,2,0,0,20,2022-10-28
248,서울특별시,성북구,1129011400,삼선동4가,0,0,0,0,0,3,1783,0,0,0,0,0,4,0,0,1,1,0,0,2,5,0,2,9,1,1,0,4,2022-10-28
249,서울특별시,성북구,1129011500,삼선동5가,0,0,0,0,0,1,1783,0,0,0,0,0,7,0,1,0,0,0,0,10,1,21,1,11,3,1,0,2,2022-10-28
250,서울특별시,성북구,1129010900,동소문동6가,0,0,0,0,0,5,1783,0,0,0,0,1,25,0,2,0,0,2,0,6,1,14,0,8,1,2,2,31,2022-10-28
251,서울특별시,성북구,1129011000,동소문동7가,0,0,0,0,0,3,1783,0,0,0,0,1,2,0,0,0,0,2,0,0,0,3,0,3,0,0,0,25,2022-10-28
252,서울특별시,성북구,1129011600,동선동1가,0,1,0,0,0,5,1783,0,0,5,0,0,15,0,7,0,0,0,0,2,5,24,3,19,1,2,0,9,2022-10-28
253,서울특별시,성북구,1129011700,동선동2가,0,1,0,0,0,0,1783,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3,1,16,1,1,0,0,2022-10-28
254,서울특별시,성북구,1129011800,동선동3가,0,0,0,0,0,1,1783,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,1,8,0,1,0,0,2022-10-28
255,서울특별시,성북구,1129011900,동선동4가,2,0,0,0,0,2,1783,0,0,0,0,0,18,1,0,1,0,0,0,4,1,10,0,12,0,0,0,7,2022-10-28
256,서울특별시,성북구,1129012000,동선동5가,0,0,0,0,0,0,1783,0,0,0,0,0,3,0,1,0,0,0,0,4,0,23,0,3,0,0,1,16,2022-10-28
257,서울특별시,성북구,1129012100,안암동1가,0,0,0,1,0,0,1783,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,8,3,0,0,3,2022-10-28
258,서울특별시,성북구,1129012200,안암동2가,0,0,0,0,0,1,1783,1,0,0,0,0,2,1,0,0,0,2,0,4,0,11,0,6,3,0,0,4,2022-10-28
259,서울특별시,성북구,1129012300,안암동3가,0,0,0,0,0,0,1783,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,2,0,1,0,2,2022-10-28
260,서울특별시,성북구,1129012400,안암동4가,0,0,0,0,0,0,1783,0,0,0,0,0,1,0,1,0,0,0,0,2,0,5,0,2,0,1,0,0,2022-10-28
261,서울특별시,성북구,1129012500,안암동5가,1,3,0,0,0,9,1783,0,1,1,0,0,12,0,6,0,0,0,0,34,4,31,3,50,9,4,0,1,2022-10-28
262,서울특별시,성북구,1129012600,보문동4가,0,0,0,0,0,1,1783,0,0,0,0,0,4,0,1,1,0,0,0,2,0,3,0,4,0,0,0,1,2022-10-28
263,서울특별시,성북구,1129012700,보문동5가,0,0,0,1,0,3,1783,0,0,0,0,0,6,0,0,0,0,0,0,2,3,8,3,4,1,0,1,3,2022-10-28
264,서울특별시,성북구,1129012800,보문동6가,0,0,0,0,0,0,1783,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,3,0,0,0,5,2022-10-28
265,서울특별시,성북구,1129012900,보문동7가,0,0,0,0,0,1,1783,0,0,0,0,0,1,0,1,0,0,2,0,6,0,23,0,3,2,0,1,4,2022-10-28
266,서울특별시,성북구,1129013000,보문동1가,2,0,0,0,0,0,1783,0,0,0,10,0,5,0,3,0,0,0,0,4,0,4,0,3,2,1,0,2,2022-10-28
267,서울특별시,성북구,1129013100,보문동2가,0,0,0,0,0,1,1783,0,0,0,0,0,4,0,0,0,0,0,0,4,0,6,0,3,1,0,1,7,2022-10-28
268,서울특별시,성북구,1129013200,보문동3가,0,0,0,0,1,0,1783,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,0,1,0,0,2022-10-28
269,서울특별시,성북구,1129013300,정릉동,2,0,0,1,2,27,1783,2,0,0,30,2,73,2,10,10,0,8,0,76,25,333,7,67,48,10,2,141,2022-10-28
270,서울특별시,성북구,1129013400,길음동,1,2,0,1,1,21,1783,1,0,1,80,1,59,1,9,2,1,6,1,36,16,62,8,50,18,11,6,151,2022-10-28
271,서울특별시,성북구,1129013600,하월곡동,1,2,0,0,1,28,1783,1,0,2,20,3,69,1,10,6,0,4,0,40,15,158,9,56,25,9,5,98,2022-10-28
272,서울특별시,성북구,1129013500,종암동,1,2,0,1,1,19,1783,2,1,0,20,2,48,1,7,6,3,4,0,34,19,134,5,35,25,5,3,89,2022-10-28
273,서울특별시,성북구,1129013700,상월곡동,1,0,0,0,0,1,1783,1,0,2,10,0,7,0,1,3,0,0,0,10,1,66,1,12,9,1,0,16,2022-10-28
274,서울특별시,성북구,1129013800,장위동,0,1,0,2,1,23,1783,3,0,3,60,0,41,0,5,1,1,10,0,50,3,352,1,41,43,7,5,63,2022-10-28
275,서울특별시,성북구,1129013900,석관동,1,0,0,1,1,16,1783,1,0,1,50,2,42,1,6,2,0,4,0,22,3,155,3,30,16,7,2,47,2022-10-28
276,서울특별시,강북구,1130510100,미아동,5,3,0,2,3,72,2204,7,2,5,180,5,244,7,22,3,2,14,0,102,47,228,24,109,83,22,15,252,2022-10-28
277,서울특별시,강북구,1130510200,번동,0,1,0,2,2,29,2204,2,2,3,30,1,77,0,7,6,3,6,0,52,13,104,4,36,51,22,3,65,2022-10-28
278,서울특별시,강북구,1130510300,수유동,3,0,0,4,4,61,2204,5,0,9,30,3,145,1,16,4,1,8,0,102,17,198,10,95,89,19,8,116,2022-10-28
279,서울특별시,강북구,1130510400,우이동,3,0,0,1,0,6,2204,1,0,0,0,0,6,0,0,0,0,0,0,14,1,27,1,10,9,6,0,6,2022-10-28
280,서울특별시,도봉구,1132010700,창동,4,2,0,7,2,43,1289,3,0,22,130,3,145,3,31,12,1,18,0,94,12,105,8,111,67,32,7,205,2022-10-28
281,서울특별시,도봉구,1132010800,도봉동,3,0,0,2,2,16,1289,2,1,1,80,0,37,2,7,7,0,6,0,56,2,54,3,43,46,18,4,30,2022-10-28
282,서울특별시,도봉구,1132010500,쌍문동,0,0,0,0,2,29,1289,5,1,3,50,0,86,4,20,6,0,12,0,80,4,62,8,66,46,16,7,154,2022-10-28
283,서울특별시,도봉구,1132010600,방학동,1,1,0,2,2,28,1289,3,0,9,90,2,107,1,19,10,5,10,0,82,5,72,8,66,45,21,7,103,2022-10-28
284,서울특별시,노원구,1135010200,월계동,5,4,0,2,1,25,1006,6,0,6,100,4,76,5,11,7,1,12,0,56,8,134,9,56,70,21,5,81,2022-10-28
285,서울특별시,노원구,1135010300,공릉동,4,3,0,3,1,40,1006,3,1,4,110,1,114,2,20,11,1,14,0,98,18,90,9,124,59,23,8,138,2022-10-28
286,서울특별시,노원구,1135010400,하계동,1,0,0,0,0,14,1006,3,1,0,20,0,27,3,3,6,3,6,0,18,6,45,4,37,32,7,0,72,2022-10-28
287,서울특별시,노원구,1135010600,중계동,1,1,0,0,2,42,1006,6,1,3,30,6,142,11,18,17,0,18,1,56,7,113,12,108,59,24,10,522,2022-10-28
288,서울특별시,노원구,1135010500,상계동,6,6,1,4,4,101,1006,9,2,15,180,3,404,6,48,21,2,34,1,172,35,331,28,227,129,43,20,416,2022-10-28
289,서울특별시,은평구,1138010200,녹번동,2,1,0,1,1,13,3060,0,0,0,30,0,32,0,4,5,1,6,0,36,26,183,8,31,15,10,3,64,2022-10-28
290,서울특별시,은평구,1138010300,불광동,1,1,0,2,1,22,3060,4,0,1,70,0,108,1,13,7,0,11,0,41,65,166,15,38,34,21,5,113,2022-10-28
291,서울특별시,은평구,1138010400,갈현동,2,1,0,3,1,29,3060,3,0,6,60,1,78,5,15,8,0,4,0,50,56,174,4,51,45,5,5,154,2022-10-28
292,서울특별시,은평구,1138010500,구산동,1,0,0,1,0,8,3060,4,1,0,40,0,29,3,3,3,0,6,0,20,32,95,5,24,17,1,1,72,2022-10-28
293,서울특별시,은평구,1138010600,대조동,2,1,0,1,1,22,3060,0,0,3,10,0,107,2,12,2,0,4,0,38,62,68,4,36,12,3,5,55,2022-10-28
294,서울특별시,은평구,1138010700,응암동,0,2,0,1,2,46,3060,2,1,2,140,4,142,2,27,6,0,8,0,52,157,240,13,73,38,21,9,173,2022-10-28
295,서울특별시,은평구,1138010800,역촌동,1,0,0,1,1,18,3060,0,0,3,30,0,55,0,14,4,1,2,0,28,28,99,6,37,28,9,3,116,2022-10-28
296,서울특별시,은평구,1138010900,신사동,1,0,0,2,1,13,3060,4,0,1,50,0,50,1,6,1,0,6,0,34,29,124,7,22,34,5,3,95,2022-10-28
297,서울특별시,은평구,1138011000,증산동,2,0,0,1,0,9,3060,2,0,1,20,0,21,0,3,5,0,2,0,10,18,62,5,10,7,3,3,42,2022-10-28
298,서울특별시,은평구,1138010100,수색동,2,1,0,0,0,4,3060,0,0,0,20,0,7,0,0,0,1,2,0,6,13,24,1,8,5,3,0,8,2022-10-28
299,서울특별시,은평구,1138011400,진관동,1,2,0,0,1,15,3060,2,0,2,170,2,35,6,7,4,4,10,0,26,37,34,12,54,13,33,6,177,2022-10-28
300,서울특별시,서대문구,1141010500,냉천동,0,0,0,0,0,2,2147,0,0,0,0,0,6,0,0,0,0,0,0,2,2,1,3,8,5,0,1,11,2022-10-28
301,서울특별시,서대문구,1141010600,천연동,0,0,0,0,0,0,2147,1,0,0,0,0,3,0,0,0,0,2,0,2,0,9,0,2,4,0,0,11,2022-10-28
302,서울특별시,서대문구,1141010700,옥천동,0,0,0,0,1,1,2147,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2022-10-28
303,서울특별시,서대문구,1141010800,영천동,0,0,0,0,0,3,2147,0,0,0,0,0,10,0,2,1,0,0,0,0,2,0,2,0,5,1,1,8,2022-10-28
304,서울특별시,서대문구,1141010900,현저동,1,0,0,0,0,0,2147,0,0,0,0,0,2,1,1,1,0,0,0,4,0,2,0,2,6,3,0,15,2022-10-28
305,서울특별시,서대문구,1141011000,북아현동,0,1,0,2,0,13,2147,2,0,0,70,0,22,2,1,0,0,4,0,28,0,29,4,23,11,3,3,45,2022-10-28
306,서울특별시,서대문구,1141010100,충정로2가,0,1,0,0,0,3,2147,1,0,0,0,0,14,1,1,1,0,2,0,8,0,4,2,11,5,2,0,5,2022-10-28
307,서울특별시,서대문구,1141010200,충정로3가,2,2,0,0,0,1,2147,0,0,0,0,0,8,0,1,1,0,0,0,9,0,12,4,19,11,4,0,1,2022-10-28
308,서울특별시,서대문구,1141010300,합동,0,0,0,0,0,0,2147,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,4,0,2,0,1,2022-10-28
309,서울특별시,서대문구,1141010400,미근동,0,0,0,0,0,2,2147,0,0,0,0,0,4,0,1,1,1,2,0,4,0,0,1,9,2,1,0,0,2022-10-28
310,서울특별시,서대문구,1141011200,대현동,0,2,0,0,1,4,2147,0,0,2,0,0,16,0,3,0,0,2,0,22,0,14,3,68,10,3,0,19,2022-10-28
311,서울특별시,서대문구,1141011300,대신동,0,1,0,0,0,5,2147,1,0,0,0,0,1,1,1,0,0,2,0,10,2,6,0,5,4,2,0,7,2022-10-28
312,서울특별시,서대문구,1141011400,신촌동,1,2,0,0,0,1,2147,0,0,0,0,0,3,0,0,0,0,0,0,6,1,1,4,19,0,3,0,0,2022-10-28
313,서울특별시,서대문구,1141011500,봉원동,0,0,0,1,0,0,2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2022-10-28
